Id,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,Id_HomeTeam,Id_AwayTeam
11584,SP1,03/05/09,Betis,Atletico Madrid,0,2,A,0,1,A,9,12,2,3,17,21,9,4,0,2,0,0,2.87,3.4,2.37,2.8,3.2,2.3,4,2
11585,SP1,03/05/09,Espanyol,Valencia,3,0,H,0,0,D,18,14,7,5,17,14,3,7,1,0,0,0,2.87,3.4,2.37,2.9,3.3,2.2,8,17
11586,SP1,03/05/09,La Coruna,Valladolid,1,0,H,1,0,H,15,19,5,5,8,16,3,3,2,2,0,1,1.75,3.5,4.75,1.7,3.45,4.5,11627,18
11587,SP1,03/05/09,Mallorca,Getafe,2,1,H,1,0,H,11,19,6,3,24,14,3,10,2,3,0,0,2.1,3.3,3.5,2.1,3.2,3.2,11,9
11588,SP1,03/05/09,Osasuna,Recreativo,1,2,A,1,0,H,11,20,2,9,16,17,7,2,1,2,1,0,1.75,3.5,4.75,1.65,3.45,4.85,12,11629
11589,SP1,03/05/09,Racing Sant,Almeria,0,2,A,0,2,A,12,9,2,4,14,19,2,4,3,1,0,0,2.25,3.1,3.2,2.2,3.15,3.05,36,0
11590,SP1,03/05/09,Sporting Gijon,Athletic Club,1,1,D,0,0,D,22,15,6,5,17,14,5,3,4,1,0,0,2.62,3.3,2.62,2.65,3.35,2.35,37,1
11591,SP1,09/05/09,Athletic Club,Betis,1,0,H,1,0,H,7,14,1,4,20,18,4,6,1,1,0,0,3.0,3.2,2.4,2.65,3.15,2.45,1,4
11592,SP1,09/05/09,Sevilla,Mallorca,3,1,H,1,1,D,18,11,6,3,15,19,5,2,3,4,0,0,1.53,3.8,6.5,1.55,3.55,5.7,16,11
11593,SP1,09/05/09,Valencia,Real Madrid,3,0,H,2,0,H,18,11,5,2,17,11,10,4,3,3,0,0,2.3,3.4,3.0,2.35,3.35,2.65,17,14
11594,SP1,10/05/09,Almeria,Sporting Gijon,3,1,H,1,1,D,11,22,7,5,24,7,4,1,4,2,0,0,2.0,3.4,3.75,1.8,3.45,3.9,0,37
11595,SP1,10/05/09,Atletico Madrid,Espanyol,3,2,H,0,2,A,20,8,7,6,13,16,5,1,4,6,1,0,1.73,3.6,4.75,1.7,3.55,4.3,2,8
11596,SP1,10/05/09,Barcelona,Villarreal,3,3,D,3,1,H,15,6,3,4,15,20,4,0,1,3,1,0,1.33,4.75,9.0,1.25,5.25,9.0,3,19
11597,SP1,10/05/09,Getafe,Osasuna,3,0,H,1,0,H,10,8,7,2,13,23,1,5,2,6,1,1,2.1,3.25,3.6,2.05,3.15,3.35,9,12
11598,SP1,10/05/09,Malaga,Racing Sant,1,0,H,0,0,D,11,15,5,4,19,26,6,2,4,5,0,0,2.1,3.3,3.5,2.0,3.25,3.4,33,36
11599,SP1,10/05/09,Recreativo,La Coruna,1,2,A,1,1,D,17,8,5,3,16,14,6,1,2,2,0,0,2.5,3.25,2.8,2.5,3.15,2.6,11640,11640
11600,SP1,10/05/09,Valladolid,Numancia,0,0,D,0,0,D,13,9,5,2,16,15,8,2,1,3,0,0,1.8,3.6,4.33,1.7,3.5,4.4,18,11641
11601,SP1,16/05/09,La Coruna,Getafe,1,1,D,0,0,D,12,13,5,6,20,7,4,9,2,3,0,0,1.85,3.5,4.2,1.85,3.3,3.9,11642,9
11602,SP1,16/05/09,Osasuna,Sevilla,0,0,D,0,0,D,14,10,3,1,10,20,5,6,3,1,1,1,2.88,3.3,2.4,2.75,3.25,2.35,12,16
11603,SP1,16/05/09,Villarreal,Real Madrid,3,2,H,1,0,H,13,11,8,5,19,21,4,4,2,3,0,0,2.25,3.5,3.0,2.15,3.5,2.85,19,14
11604,SP1,17/05/09,Atletico Madrid,Valencia,1,0,H,1,0,H,19,3,11,1,21,11,6,4,3,3,0,0,2.2,3.5,3.1,2.25,3.2,2.9,2,17
11605,SP1,17/05/09,Betis,Almeria,2,0,H,1,0,H,15,11,7,1,24,13,3,5,5,2,0,1,1.6,4.0,5.25,1.55,3.65,5.5,4,0
11606,SP1,17/05/09,Espanyol,Athletic Club,1,0,H,0,0,D,10,9,2,4,19,24,2,2,3,4,0,0,1.62,3.8,5.5,1.6,3.55,5.1,8,1
11607,SP1,17/05/09,Mallorca,Barcelona,2,1,H,0,1,A,16,17,7,10,16,20,8,7,1,2,0,0,5.25,3.75,1.6,5.65,3.85,1.5,11,3
11608,SP1,17/05/09,Numancia,Recreativo,1,0,H,0,0,D,15,8,3,2,21,23,4,1,4,5,0,1,2.38,3.25,3.0,2.2,3.3,2.9,11649,11649
11609,SP1,17/05/09,Racing Sant,Valladolid,3,2,H,1,2,A,18,14,8,6,14,18,3,6,5,1,0,1,1.8,3.6,4.5,1.8,3.3,4.1,36,18
11610,SP1,17/05/09,Sporting Gijon,Malaga,2,1,H,1,1,D,23,6,10,2,22,19,10,5,3,3,0,0,2.4,3.3,2.88,2.25,3.35,2.8,37,33
11611,SP1,23/05/09,Almeria,Espanyol,0,3,A,0,1,A,14,13,11,8,23,14,3,6,4,1,0,0,2.8,3.3,2.5,2.7,3.2,2.4,0,8
11612,SP1,23/05/09,Athletic Club,Atletico Madrid,1,4,A,0,0,D,16,15,6,5,16,16,7,6,3,4,0,0,4.0,3.75,1.83,4.1,3.5,1.75,1,2
11613,SP1,23/05/09,Barcelona,Osasuna,0,1,A,0,1,A,9,10,3,4,6,18,7,5,3,3,1,0,2.0,3.5,3.6,1.9,3.35,3.6,3,12
11614,SP1,23/05/09,Getafe,Numancia,1,0,H,0,0,D,21,3,7,2,17,27,8,4,4,2,0,1,1.67,3.75,5.0,1.55,3.7,5.3,9,11655
11615,SP1,23/05/09,Malaga,Betis,1,1,D,0,1,A,11,10,6,4,11,12,2,3,1,2,0,0,2.5,3.3,2.75,2.45,3.3,2.55,33,4
11616,SP1,23/05/09,Recreativo,Racing Sant,0,1,A,0,0,D,4,9,1,1,10,4,4,3,2,1,0,0,2.1,3.4,3.4,2.1,3.2,3.2,11657,36
11617,SP1,23/05/09,Sevilla,La Coruna,1,0,H,0,0,D,17,8,5,2,16,17,11,2,0,2,0,0,1.67,3.75,5.0,1.6,3.65,4.95,16,11658
11618,SP1,23/05/09,Valladolid,Sporting Gijon,1,2,A,0,1,A,14,7,6,5,14,15,12,2,2,3,0,0,2.38,3.25,3.0,2.25,3.15,2.95,18,37
11619,SP1,23/05/09,Villarreal,Valencia,3,1,H,2,1,H,13,13,7,2,18,20,4,1,2,5,0,0,2.25,3.5,3.0,2.15,3.35,2.95,19,17
11620,SP1,24/05/09,Real Madrid,Mallorca,1,3,A,1,1,D,15,15,5,6,14,11,4,6,4,2,0,0,1.5,4.33,6.0,1.45,4.05,6.0,14,11
11621,SP1,30/05/09,Atletico Madrid,Almeria,3,0,H,2,0,H,19,4,6,0,13,18,8,4,3,1,0,0,1.25,5.25,13.0,1.22,5.5,10.0,2,0
11622,SP1,30/05/09,La Coruna,Barcelona,1,1,D,1,0,H,15,18,6,5,6,16,7,5,1,1,0,0,2.0,3.6,3.4,2.15,3.5,2.85,11663,3
11623,SP1,30/05/09,Mallorca,Villarreal,2,3,A,1,2,A,21,9,10,6,9,7,7,3,2,1,0,0,3.4,3.3,2.15,3.3,3.5,1.95,11,19
11624,SP1,30/05/09,Valencia,Athletic Club,2,0,H,1,0,H,27,11,12,3,17,15,12,7,3,3,0,1,1.36,4.75,8.5,1.3,4.8,8.0,17,1
11625,SP1,31/05/09,Betis,Valladolid,1,1,D,0,1,A,19,9,8,2,9,9,9,4,0,3,0,0,1.83,3.6,4.2,1.75,3.3,4.4,4,18
11626,SP1,31/05/09,Espanyol,Malaga,3,0,H,2,0,H,13,12,8,1,14,10,9,3,1,2,0,1,1.91,3.6,3.8,1.85,3.35,3.8,8,33
11627,SP1,31/05/09,Numancia,Sevilla,0,2,A,0,0,D,9,23,2,7,14,12,5,8,3,1,0,0,4.2,3.6,1.83,3.9,3.25,1.85,11668,16
11628,SP1,31/05/09,Osasuna,Real Madrid,2,1,H,1,1,D,20,12,7,4,20,22,7,4,2,1,0,2,1.7,4.0,4.33,1.7,3.8,3.95,12,14
11629,SP1,31/05/09,Racing Sant,Getafe,1,1,D,1,1,D,9,9,2,4,27,13,3,4,6,3,0,0,3.3,3.3,2.15,3.45,3.2,2.0,36,9
11630,SP1,31/05/09,Sporting Gijon,Recreativo,2,1,H,0,1,A,22,4,9,2,29,14,7,0,3,2,0,0,1.33,5.0,8.5,1.35,4.7,6.8,37,11671
11631,SP2,30/08/08,Alicante,Xerez,0,1,A,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.38,3.0,2.9,2.35,2.9,2.95,11672,11672
11632,SP2,30/08/08,Celta Vigo,Girona,0,1,A,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.83,3.25,4.2,1.7,3.35,4.5,6,10
11633,SP2,30/08/08,Levante,Zaragoza,2,1,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,3.5,3.0,2.1,3.85,2.95,1.95,31,41
11634,SP2,30/08/08,Real Sociedad,Las Palmas,1,0,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.8,3.2,4.33,1.75,3.1,4.55,15,29
11635,SP2,30/08/08,Tenerife,Gimnastic,3,2,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.0,3.5,2.05,2.95,3.5,38,11676
11636,SP2,30/08/08,Rayo Vallecano,Murcia,1,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.7,3.0,2.5,2.75,3.0,2.4,13,11677
11637,SP2,31/08/08,Albacete,Sevilla B,2,1,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.2,3.0,3.25,2.15,2.95,3.25,21,11678
11638,SP2,31/08/08,Cordoba,Hercules,0,3,A,0,2,A,13,11,5,4,15,15,6,4,2,3,0,0,2.38,2.9,3.0,2.35,2.9,2.95,11679,11679
11639,SP2,31/08/08,Elche,Eibar,0,1,A,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.0,3.75,2.0,3.0,3.6,7,26
11640,SP2,31/08/08,Huesca,Castellon,2,2,D,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,2.5,2.88,2.88,2.42,2.95,2.77,28,11681
11641,SP2,31/08/08,Salamanca,Alaves,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.0,3.75,1.95,3.2,3.55,11682,20
11642,SP2,06/09/08,Hercules,Rayo Vallecano,1,1,D,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,1.91,3.1,4.0,1.75,3.15,4.5,11683,13
11643,SP2,06/09/08,Zaragoza,Real Sociedad,2,2,D,2,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.05,3.2,3.8,1.95,3.1,3.65,41,15
11644,SP2,07/09/08,Alaves,Cordoba,1,0,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.05,3.1,3.6,2.05,2.85,3.65,20,11685
11645,SP2,07/09/08,Castellon,Celta Vigo,2,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.3,3.1,3.0,2.2,3.0,3.1,11686,6
11646,SP2,07/09/08,Eibar,Tenerife,3,2,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.2,3.1,3.2,2.15,2.85,3.35,26,38
11647,SP2,07/09/08,Gimnastic,Huesca,1,1,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.8,3.2,4.5,1.75,3.15,4.5,11688,28
11648,SP2,07/09/08,Girona,Alicante,3,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.2,3.1,3.2,2.1,3.0,3.3,10,11689
11649,SP2,07/09/08,Las Palmas,Elche,2,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.05,3.1,3.6,2.05,2.95,3.5,29,7
11650,SP2,07/09/08,Murcia,Levante,1,2,A,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.1,3.75,1.95,3.1,3.6,11691,31
11651,SP2,07/09/08,Sevilla B,Salamanca,1,1,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.25,3.0,3.2,2.25,2.9,3.1,11692,11692
11652,SP2,07/09/08,Xerez,Albacete,2,1,H,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,2.2,3.0,3.3,2.1,2.85,3.5,11693,21
11653,SP2,13/09/08,Alicante,Castellon,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.62,3.0,2.55,2.55,3.1,2.5,11694,11694
11654,SP2,13/09/08,Celta Vigo,Gimnastic,0,2,A,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.0,3.8,2.0,2.9,3.75,6,11695
11655,SP2,13/09/08,Cordoba,Sevilla B,1,1,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.15,3.0,3.3,2.25,3.0,3.0,11696,11696
11656,SP2,13/09/08,Huesca,Eibar,2,0,H,2,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.2,3.0,3.2,2.4,2.85,2.9,28,26
11657,SP2,13/09/08,Las Palmas,Zaragoza,2,2,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.25,3.0,3.0,2.6,3.05,2.5,29,41
11658,SP2,14/09/08,Albacete,Girona,1,1,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.3,3.0,3.1,2.1,3.0,3.3,21,10
11659,SP2,14/09/08,Elche,Tenerife,2,4,A,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,2.3,3.0,3.1,2.15,2.85,3.35,7,38
11660,SP2,14/09/08,Levante,Hercules,0,2,A,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.0,3.6,1.95,3.1,3.6,31,11701
11661,SP2,14/09/08,Salamanca,Xerez,2,1,H,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.0,3.75,2.0,3.05,3.5,11702,11702
11662,SP2,14/09/08,Real Sociedad,Murcia,2,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.95,3.0,3.8,1.95,3.05,3.7,15,11703
11663,SP2,14/09/08,Rayo Vallecano,Alaves,2,1,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.95,3.1,3.8,2.0,3.0,3.6,13,20
11664,SP2,20/09/08,Alaves,Levante,2,2,D,2,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.45,3.0,2.8,2.6,2.95,2.6,20,31
11665,SP2,20/09/08,Gimnastic,Alicante,1,1,D,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,1.85,3.25,4.0,1.75,3.15,4.5,11706,11706
11666,SP2,20/09/08,Murcia,Las Palmas,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.0,3.5,2.0,3.05,3.5,11707,29
11667,SP2,20/09/08,Sevilla B,Rayo Vallecano,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.38,3.0,3.0,2.25,2.9,3.1,11708,13
11668,SP2,21/09/08,Castellon,Albacete,1,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.95,3.2,3.8,1.8,3.05,4.35,11709,21
11669,SP2,21/09/08,Eibar,Celta Vigo,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.5,3.0,2.75,2.4,3.0,2.75,26,6
11670,SP2,21/09/08,Girona,Salamanca,0,1,A,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.0,3.75,2.0,2.9,3.75,10,11711
11671,SP2,21/09/08,Hercules,Real Sociedad,1,1,D,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,2.38,3.0,2.9,2.25,3.0,3.0,11712,15
11672,SP2,21/09/08,Tenerife,Huesca,1,1,D,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,1.73,3.3,4.75,1.75,3.1,4.6,38,28
11673,SP2,21/09/08,Xerez,Cordoba,0,1,A,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,1.73,3.3,4.75,1.65,3.25,5.0,11714,11714
11674,SP2,21/09/08,Zaragoza,Elche,2,0,H,2,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.53,3.6,6.5,1.55,3.3,6.0,41,7
11675,SP2,27/09/08,Cordoba,Girona,2,0,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.2,3.0,3.2,2.2,2.9,3.2,11716,10
11676,SP2,27/09/08,Las Palmas,Hercules,1,1,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.3,3.0,2.9,2.4,2.9,2.85,29,11717
11677,SP2,27/09/08,Real Sociedad,Alaves,1,1,D,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,1.57,3.4,5.75,1.6,3.25,5.5,15,20
11678,SP2,27/09/08,Zaragoza,Murcia,2,1,H,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,1.6,3.4,6.0,1.65,3.25,5.0,41,11719
11679,SP2,28/09/08,Albacete,Gimnastic,3,2,H,2,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.3,3.0,3.0,2.25,2.95,3.05,21,11720
11680,SP2,28/09/08,Alicante,Eibar,3,1,H,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,2.2,3.1,3.1,2.45,2.85,2.85,11721,26
11681,SP2,28/09/08,Celta Vigo,Tenerife,2,1,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.2,3.0,3.6,2.15,3.0,3.2,6,38
11682,SP2,28/09/08,Elche,Huesca,2,2,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.3,2.9,3.0,2.4,2.8,2.95,7,28
11683,SP2,28/09/08,Levante,Sevilla B,2,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.85,3.1,4.33,1.65,3.25,5.0,31,11724
11684,SP2,28/09/08,Salamanca,Castellon,1,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.3,3.0,3.0,2.2,2.9,3.2,11725,11725
11685,SP2,28/09/08,Rayo Vallecano,Xerez,3,3,D,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,1.75,3.1,4.75,1.85,3.1,4.0,13,11726
11686,SP2,04/10/08,Eibar,Albacete,1,1,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.2,2.88,3.4,2.0,3.0,3.6,26,21
11687,SP2,04/10/08,Girona,Rayo Vallecano,1,1,D,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.5,2.88,2.88,2.25,3.0,3.0,10,13
11688,SP2,04/10/08,Hercules,Zaragoza,2,1,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.62,3.0,2.62,2.65,3.0,2.5,11729,41
11689,SP2,04/10/08,Sevilla B,Real Sociedad,1,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,3.2,2.9,2.3,3.2,3.1,2.1,11730,15
11690,SP2,04/10/08,Tenerife,Alicante,3,1,H,2,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.83,3.25,4.2,1.8,3.1,4.3,38,11731
11691,SP2,04/10/08,Xerez,Levante,2,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.5,3.0,2.75,2.5,3.1,2.6,11732,31
11692,SP2,05/10/08,Alaves,Las Palmas,2,1,H,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,2.2,3.0,3.25,2.1,3.0,3.3,20,29
11693,SP2,05/10/08,Castellon,Cordoba,1,1,D,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.91,3.1,4.0,1.85,2.9,4.4,11734,11734
11694,SP2,05/10/08,Gimnastic,Salamanca,2,0,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.25,2.9,3.2,2.5,2.85,2.75,11735,11735
11695,SP2,05/10/08,Huesca,Celta Vigo,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.38,2.88,3.1,2.25,3.0,3.0,28,6
11696,SP2,05/10/08,Murcia,Elche,1,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.91,3.1,4.0,1.9,3.0,4.0,11737,7
11697,SP2,11/10/08,Alicante,Huesca,1,3,A,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,2.3,3.0,3.1,2.2,2.95,3.15,11738,28
11698,SP2,11/10/08,Las Palmas,Sevilla B,2,0,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.0,3.8,2.1,3.0,3.3,29,11739
11699,SP2,11/10/08,Murcia,Hercules,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.62,3.0,2.62,2.5,2.95,2.7,11740,11740
11700,SP2,11/10/08,Real Sociedad,Xerez,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.62,3.4,5.5,1.6,3.45,5.0,15,11741
11701,SP2,11/10/08,Zaragoza,Alaves,4,2,H,2,1,H,13,11,5,4,15,15,6,4,2,3,0,0,1.53,3.4,6.5,1.55,3.3,6.1,41,20
11702,SP2,12/10/08,Albacete,Tenerife,0,1,A,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.25,3.0,3.2,2.15,2.95,3.25,21,38
11703,SP2,12/10/08,Cordoba,Gimnastic,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.2,3.0,3.3,2.25,2.85,3.15,11744,11744
11704,SP2,12/10/08,Elche,Celta Vigo,1,1,D,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.3,3.0,3.0,2.35,2.95,2.9,7,6
11705,SP2,12/10/08,Levante,Girona,1,1,D,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.8,3.25,4.5,1.6,3.45,5.0,31,10
11706,SP2,12/10/08,Salamanca,Eibar,2,0,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.8,3.2,4.5,1.72,3.2,4.55,11747,26
11707,SP2,12/10/08,Rayo Vallecano,Castellon,4,2,H,2,1,H,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.0,3.5,2.2,2.95,3.15,13,11748
11708,SP2,18/10/08,Alaves,Murcia,4,1,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.1,3.3,1.95,3.0,3.8,20,11749
11709,SP2,18/10/08,Castellon,Levante,4,1,H,2,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.25,3.0,3.1,2.15,3.0,3.2,11750,31
11710,SP2,18/10/08,Celta Vigo,Alicante,2,2,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.7,3.2,5.0,1.7,3.1,5.0,6,11751
11711,SP2,18/10/08,Girona,Real Sociedad,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.62,2.9,2.62,2.55,2.9,2.65,10,15
11712,SP2,18/10/08,Sevilla B,Zaragoza,0,4,A,0,2,A,13,11,5,4,15,15,6,4,2,3,0,0,3.3,2.9,2.15,2.9,3.0,2.3,11753,41
11713,SP2,18/10/08,Tenerife,Salamanca,2,3,A,2,2,D,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.0,3.3,2.05,2.9,3.6,38,11754
11714,SP2,18/10/08,Xerez,Las Palmas,1,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.05,3.0,3.6,1.85,3.0,4.2,11755,29
11715,SP2,19/10/08,Eibar,Cordoba,1,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.25,3.0,3.1,2.0,2.9,3.75,26,11756
11716,SP2,19/10/08,Gimnastic,Rayo Vallecano,3,1,H,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,2.25,3.0,3.1,2.3,2.8,3.1,11757,13
11717,SP2,19/10/08,Hercules,Elche,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.67,3.2,5.25,1.55,3.3,6.0,11758,7
11718,SP2,19/10/08,Huesca,Albacete,1,2,A,0,2,A,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.0,3.75,1.9,3.0,4.0,28,21
11719,SP2,25/10/08,Cordoba,Tenerife,2,0,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.4,2.9,3.0,2.2,2.8,3.3,11760,38
11720,SP2,25/10/08,Elche,Alicante,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.1,3.4,2.1,2.9,3.4,7,11761
11721,SP2,25/10/08,Las Palmas,Girona,2,2,D,2,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.1,2.9,3.6,2.05,2.95,3.5,29,10
11722,SP2,25/10/08,Rayo Vallecano,Eibar,4,1,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.7,3.3,4.75,1.75,3.2,4.35,13,26
11723,SP2,25/10/08,Zaragoza,Xerez,2,1,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.62,3.4,5.5,1.6,3.35,5.25,41,11764
11724,SP2,26/10/08,Albacete,Celta Vigo,1,1,D,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,2.4,2.9,3.0,2.35,2.9,2.95,21,6
11725,SP2,26/10/08,Hercules,Alaves,3,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.95,3.0,4.2,1.8,3.05,4.35,11766,20
11726,SP2,26/10/08,Levante,Gimnastic,2,2,D,2,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.1,3.5,1.92,3.1,3.7,31,11767
11727,SP2,26/10/08,Murcia,Sevilla B,1,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.1,3.75,2.05,2.85,3.6,11768,11768
11728,SP2,26/10/08,Salamanca,Huesca,2,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.91,3.0,4.2,1.8,3.1,4.25,11769,28
11729,SP2,26/10/08,Real Sociedad,Castellon,2,3,A,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.1,3.6,1.75,3.2,4.35,15,11770
11730,SP2,01/11/08,Castellon,Las Palmas,1,1,D,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.85,3.1,4.2,1.85,3.1,4.0,11771,29
11731,SP2,01/11/08,Gimnastic,Real Sociedad,1,2,A,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,2.3,3.0,3.0,2.25,3.0,3.0,11772,15
11732,SP2,01/11/08,Girona,Zaragoza,1,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,3.1,3.0,2.25,3.25,2.95,2.15,10,41
11733,SP2,01/11/08,Huesca,Cordoba,3,1,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.0,3.4,2.1,2.95,3.35,28,11774
11734,SP2,02/11/08,Alaves,Elche,0,3,A,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,1.73,3.2,4.75,1.65,3.25,5.0,20,7
11735,SP2,02/11/08,Alicante,Albacete,1,2,A,1,2,A,13,11,5,4,15,15,6,4,2,3,0,0,2.3,3.0,3.0,2.25,2.95,3.05,11776,21
11736,SP2,02/11/08,Celta Vigo,Salamanca,2,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.75,3.0,2.5,2.8,2.95,2.4,6,11777
11737,SP2,02/11/08,Eibar,Levante,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.38,3.0,2.9,2.25,2.95,3.05,26,31
